0.178,-362.517070128958
0.179,-366.58046191859
0.18,-370.449664248111
0.181,-374.129291409619
0.182,-377.623817423558
0.183,-380.937581130745
0.184,-384.074792123802
0.185,-387.039537150931
0.186,-389.835786714985
0.187,-392.46740166265
0.188,-394.938139615488
0.189,-397.251661139336
0.19,-399.411535583484
0.191,-401.421246547952
0.192,-403.284196957649
0.193,-405.00371373757
0.194,-406.583052094367
0.195,-408.025399417696
0.196,-409.333878820177
0.197,-410.511552338308
0.198,-411.561423818708
0.199,-412.486441514881
0.2,-413.289500419743
0.201,-413.973444358542
0.202,-414.541067865767
0.203,-414.995117868357
0.204,-415.338295196007
0.205,-415.573255937798
0.206,-415.702612662787
0.207,-415.72893552058
0.208,-415.65475323639
0.209,-415.482554013617
0.21,-415.21478635561
0.211,-21.9306005189604
0.212,-51.3367424809998
0.213,-956.845747134296
0.214,-413.574226359387
0.215,-404.288998463176
0.216,-396.961942408197
0.217,-391.19773295134
0.218,-386.671220515368
0.219,-383.115908841083
0.22,-380.314204420457
0.221,-378.089182720024
0.222,-376.297650178294
0.223,-374.82431086283
0.224,-373.57687290838
0.225,-372.481952809157
0.226,-371.481655661698
0.227,-370.53072687727
0.228,-369.594186004296
0.229,-368.645366393802
0.23,-367.664295750371
0.231,-366.63636235806
0.232,-365.551220152631
0.233,-364.40189300383
0.234,-363.184044729982
0.235,-361.895386629419
0.236,-360.535198800311
0.237,-359.103945338565
0.238,-357.602966745598
0.239,-356.034235625157
0.24,-354.400164071532
0.241,-352.703453111835
0.242,-350.946976215597
0.243,-349.133690271625
0.244,-347.266568594423
0.245,-345.348551494549
0.246,-343.382510758223
0.247,-341.371225056327
0.248,-339.317363863049
0.249,-337.223477927992
0.25,-335.091994728164
0.251,-332.925217641012
0.252,-330.725327837753
0.253,-328.494388107151
0.254,-326.234347991491
0.255,-323.94704975563
0.256,-321.634234822186
0.257,-319.297550395984
0.258,-316.93855607271
0.259,-314.558730283642
0.26,-312.15947647313
0.261,-309.742128940348
0.262,-307.307958303782
0.263,-304.858176567388
0.264,-302.393941782665
0.265,-299.916362312158
0.266,-297.42650070787
0.267,-294.925377223573
0.268,-292.413972983482
0.269,-289.89323283176
0.27,-287.364067888204
0.271,-284.827357835435
0.272,-282.283952962351
0.273,-279.734675987563
0.274,-277.180323685214
0.275,-274.621668334097
0.276,-272.059459009419
0.277,-269.494422734929
0.278,-266.927265511551
0.279,-264.358673237132
0.28,-261.789312530425
0.281,-259.219831471083
0.282,-13.5674463576812
0.283,-42.8617221898154
0.284,-794.500651915907
0.285,-249.29162602025
0.286,-238.15565330926
0.287,-229.062937404391
0.288,-221.61649822894
0.289,-215.489551775771
0.29,-210.413987653294
0.291,-206.170618410128
0.292,-202.580945647828
0.293,-199.500221905519
0.294,-196.811617202159
0.295,-194.421325357896
0.296,-192.254468167687
0.297,-190.25167552369
0.298,-188.366237005474
0.299,-186.561735578566
0.3,-184.810087134448
0.301,-183.089920914519
0.302,-181.38524560757
0.303,-179.684354292186
0.304,-177.978928587864
0.305,-176.263308537187
0.306,-174.533900003633
0.307,-172.788695856656
0.308,-171.026891033743
0.309,-169.248574811341
0.31,-167.454486363858
0.311,-165.645822013164
0.312,-163.824084531303
0.313,-161.990966509727
0.314,-160.148261195052
0.315,-158.297795353687
0.316,-156.441379699762
0.317,-154.580773231715
0.318,-152.717658497732
0.319,-150.853625370342
0.32,-148.990161374023
0.321,-147.128646992299
0.322,-145.270354695518
0.323,-143.416450688615
0.324,-141.567998589054
0.325,-139.725964416741
0.326,-137.891222416818
0.327,-136.064561348457
0.328,-134.246690962796
0.329,-132.438248465013
0.33,-130.639804812446
0.331,-128.851870745458
0.332,-127.074902482613
0.333,-125.309307038664
0.334,-123.555447144309
0.335,-121.813645762002
0.336,-120.084190203362
0.337,-118.367335861694
0.338,-116.663309578632
0.339,-114.972312667414
0.34,-113.294523617269
0.341,-111.630100504299
0.342,-109.979183134217
0.343,-108.341894941705
0.344,-106.718344670161
0.345,-105.10862785424
0.346,-103.512828126142
0.347,-101.931018365011
0.348,-100.363261707191
0.349,-98.809612433491
0.35,-97.2701167481096
0.351,-95.7448134623392
0.352,-94.23373459486
0.353,-4.90239150127454
0.354,-34.2540394836373
0.355,-632.769842911469
0.356,-88.6706677556397
0.357,-78.6559816009155
0.358,-70.6954395875153
0.359,-64.3915239437199
0.36,-59.4169236191395
0.361,-55.5030116969648
0.362,-52.4300945856443
0.363,-50.0191779993832
0.364,-48.1250287113156
0.365,-46.6303409650951
0.366,-45.4408426663639
0.367,-44.4811994273008
0.368,-43.6915945607525
0.369,-43.0248805430124
0.37,-42.44421258578
0.371,-41.9210880504117
0.372,-41.4337267470019
0.373,-40.9657369078393
0.374,-40.5050200066672
0.375,-40.0428747875453
0.376,-39.5732670256571
0.377,-39.0922368046542
0.378,-38.5974195821717
0.379,-38.0876611332422
0.38,-37.5627097034886
0.381,-37.0229714513253
0.382,-36.4693175815778
0.383,-35.9029335332576
0.384,-35.3252022347981
0.385,-34.7376148267503
0.386,-34.1417034143061
0.387,-33.5389913840695
0.388,-32.9309576304426
0.389,-32.3190117118261
0.39,-31.7044775169287
0.391,-31.0885834850631
0.392,-30.4724578068862
0.393,-29.8571273467944
0.394,-29.2435192862787
0.395,-28.6324646984191
0.396,-28.0247034353279
0.397,-27.4208898494494
0.398,-26.821598981827
0.399,-26.2273329404915
0.4,-25.6385272639566
0.401,-25.0555571217399
0.402,-24.4787432485953
0.403,-23.9083575440371
0.404,-23.3446282956426
0.405,-22.7877450050933
0.406,-22.2378628112473
0.407,-21.6951065157691
0.408,-21.1595742248457
0.409,-20.6313406259882
0.41,-20.1104599224208
0.411,-19.596968449555
0.412,-19.0908869989081
0.413,-18.5922228748329
0.414,-18.1009717088314
0.415,-17.6171190551923
0.416,-17.1406417903802
0.417,-16.6715093371152
0.418,-16.2096847324995
0.419,-15.7551255579382
0.42,-15.307784747014
0.421,-14.8676112859314
0.422,-14.4345508196858
0.423,-14.0085461757325
0.424,-0.718389664263647
0.425,-30.1266271610162
0.426,-555.756031717386
0.427,-12.7124413598244
0.428,-3.74578245959539
0.429,3.17435674182565
0.43,8.44555745072491
0.431,12.3951907572875
0.432,15.2919402918697
0.433,17.3555531009691
0.434,18.7650737335028
0.435,19.6657825535475
0.436,20.1750293938002
0.437,20.3871274283068
0.438,20.3774491912621
0.439,20.2058466453829
0.44,19.9194997807963
0.441,19.5552831039139
0.442,19.1417262831894
0.443,18.7006339092243
0.444,18.2484195796833
0.445,17.7972011375977
0.446,17.3556966992627
0.447,16.9299549493937
0.448,16.5239479189532
0.449,16.1400499740226
0.45,15.7794229259962
0.451,15.4423239312235
0.452,15.1283501008772
0.453,14.8366314186422
0.454,14.565981603495
0.455,14.3150149042752
0.456,14.0822354260549
0.457,13.8661044259462
0.458,13.6650900439319
0.459,13.4777031233584
0.46,13.3025221008992
0.461,13.1382093856996
0.462,12.9835211838313
0.463,12.8373123416067
0.464,12.6985374665476
0.465,12.5662493267105
0.466,12.4395953181949
0.467,12.3178126190329
0.468,12.2002225085565
0.469,12.0862242191408
0.47,11.9752885971747
0.471,11.866951778278
0.472,11.7608090248562
0.473,11.6565088293111
0.474,11.5537473513336
0.475,11.4522632308005
0.476,11.3518327973177
0.477,11.252265682128
0.478,11.1534008268611
0.479,11.0551028756026
0.48,10.9572589312923
0.481,10.8597756539531
0.482,10.7625766762611
0.483,10.6656003111034
0.484,10.5687975257617
0.485,10.472130157959
0.486,10.3755693500314
0.487,10.2790941788057
0.488,10.1826904602508
0.489,10.0863497095515
0.49,9.990068238863
0.491,9.89384637659473
0.492,9.79768779361178
0.493,9.70159892320657
0.494,9.6055884630703
0.495,0.50271367130075
0.496,-28.9323728554525
0.497,-533.665629516461
0.498,8.88398772583948
0.499,17.3635579351844
0.5,0
